,고객번호,최근구매일,가입일,고객번호(가입일제외)
714,201901040752169,20190822,20190104,752169
715,201901040752171,20191025,20190104,752171
716,201901040752175,20190609,20190104,752175
717,201901040752177,20190410,20190104,752177
718,201901040752182,20200702,20190104,752182
719,201901040752185,20191220,20190104,752185
720,201901040752186,20190207,20190104,752186
721,201901040752196,20200225,20190104,752196
722,201901040752197,20190621,20190104,752197
723,201901040752202,20190217,20190104,752202
724,201901040752203,20190314,20190104,752203
725,201901040752205,20190130,20190104,752205
726,201901040752210,20190623,20190104,752210
727,201901040752211,20191118,20190104,752211
728,201901040752216,20190104,20190104,752216
729,201901040752222,20190104,20190104,752222
730,201901040752223,20190509,20190104,752223
731,201901040752227,20190520,20190104,752227
732,201901040752228,20190129,20190104,752228
733,201901040752236,20200212,20190104,752236
734,201901040752245,20190813,20190104,752245
735,201901040752246,20190105,20190104,752246
736,201901040752249,20190825,20190104,752249
737,201901040752251,20190104,20190104,752251
738,201901040752259,20190207,20190104,752259
739,201901040752260,20200623,20190104,752260
740,201901040752262,20190104,20190104,752262
741,201901040752263,20190507,20190104,752263
742,201901040752268,20190216,20190104,752268
743,201901040752271,20200512,20190104,752271
744,201901040752273,20200311,20190104,752273
745,201901040752274,20200518,20190104,752274
746,201901040752275,20190917,20190104,752275
747,201901040752281,20190626,20190104,752281
748,201901040752289,20190811,20190104,752289
749,201901040752290,20190606,20190104,752290
750,201901040752300,20190131,20190104,752300
751,201901040752303,20190118,20190104,752303
752,201901040752305,20190312,20190104,752305
753,201901040752306,20190410,20190104,752306
754,201901040752309,20200206,20190104,752309
755,201901040752311,20190610,20190104,752311
756,201901040752315,20200711,20190104,752315
757,201901040752322,20190429,20190104,752322
758,201901040752328,20190109,20190104,752328
759,201901040752331,20200310,20190104,752331
760,201901040752335,20190310,20190104,752335
761,201901040752338,20190116,20190104,752338
762,201901040752360,20190122,20190104,752360
763,201901040752361,20200531,20190104,752361
764,201901040752362,20190827,20190104,752362
765,201901040752367,20200303,20190104,752367
766,201901040752375,20190128,20190104,752375
767,201901040752383,20190212,20190104,752383
768,201901040752397,20200119,20190104,752397
769,201901040752404,20190407,20190104,752404
770,201901040752410,20200727,20190104,752410
771,201901040752413,20190911,20190104,752413
772,201901040752417,20200303,20190104,752417
773,201901040752423,20200322,20190104,752423
774,201901040752425,20200706,20190104,752425
775,201901040752432,20190410,20190104,752432
776,201901040752434,20190130,20190104,752434
777,201901040752451,20200626,20190104,752451
778,201901040752452,20190730,20190104,752452
779,201901040752456,20200420,20190104,752456
780,201901040752458,20200609,20190104,752458
781,201901040752459,20190422,20190104,752459
782,201901040752463,20190105,20190104,752463
783,201901040752464,20190423,20190104,752464
784,201901040752474,20190513,20190104,752474
785,201901040752481,20190326,20190104,752481
786,201901040752482,20190116,20190104,752482
787,201901040752488,20200731,20190104,752488
788,201901040752491,20200330,20190104,752491
789,201901040752494,20190519,20190104,752494
790,201901040752500,20190115,20190104,752500
791,201901040752501,20200331,20190104,752501
792,201901040752515,20190820,20190104,752515
793,201901040752523,20190105,20190104,752523
794,201901040752534,20190522,20190104,752534
795,201901040752535,20190424,20190104,752535
796,201901040752540,20200116,20190104,752540
797,201901040752548,20190105,20190104,752548
798,201901040752549,20191216,20190104,752549
799,201901040752550,20190212,20190104,752550
800,201901040752562,20200510,20190104,752562
801,201901040752576,20190112,20190104,752576
802,201901040752577,20190105,20190104,752577
803,201901040752582,20190325,20190104,752582
804,201901040752586,20190827,20190104,752586
805,201901040752587,20190209,20190104,752587
806,201901040752591,20191119,20190104,752591
807,201901040752596,20200521,20190104,752596
808,201901040752597,20200709,20190104,752597
809,201901040752600,20190105,20190104,752600
810,201901040752603,20190315,20190104,752603
811,201901040752605,20200629,20190104,752605
812,201901040752607,20190306,20190104,752607
813,201901040752609,20200403,20190104,752609
814,201901040752610,20190316,20190104,752610
815,201901040752612,20190129,20190104,752612
816,201901040752613,20190318,20190104,752613
817,201901040752616,20190703,20190104,752616
818,201901040752620,20190716,20190104,752620
819,201901040752621,20200522,20190104,752621
820,201901040752625,20190327,20190104,752625
821,201901040752631,20190816,20190104,752631
822,201901040752632,20200505,20190104,752632
823,201901040752634,20190105,20190104,752634
824,201901040752639,20190122,20190104,752639
825,201901040752642,20200420,20190104,752642
826,201901040752653,20191107,20190104,752653
827,201901040752654,20190131,20190104,752654
828,201901040752656,20190901,20190104,752656
829,201901040752658,20200407,20190104,752658
830,201901040752660,20200711,20190104,752660
831,201901040752663,20190328,20190104,752663
832,201901040752667,20200227,20190104,752667
833,201901040752678,20190925,20190104,752678
834,201901040752681,20190930,20190104,752681
835,201901040752685,20190107,20190104,752685
836,201901040752695,20190307,20190104,752695
837,201901040752707,20190823,20190104,752707
838,201901040752709,20200425,20190104,752709
839,201901040752710,20190105,20190104,752710
840,201901040752715,20200527,20190104,752715
841,201901040752716,20190626,20190104,752716
842,201901040752717,20200719,20190104,752717
843,201901040752718,20190226,20190104,752718
844,201901040752722,20190615,20190104,752722
845,201901040752731,20190213,20190104,752731
846,201901040752734,20190105,20190104,752734
847,201901040752735,20190211,20190104,752735
848,201901040752736,20190607,20190104,752736
849,201901040752739,20190221,20190104,752739
850,201901040752741,20190605,20190104,752741
851,201901040752742,20190411,20190104,752742
852,201901040752746,20190717,20190104,752746
853,201901040752754,20190105,20190104,752754
854,201901040752755,20200622,20190104,752755
855,201901040752756,20200711,20190104,752756
856,201901040752761,20190105,20190104,752761
857,201901040752762,20190805,20190104,752762
858,201901040752763,20190701,20190104,752763
859,201901040752768,20190520,20190104,752768
860,201901040752774,20190615,20190104,752774
861,201901040752776,20190107,20190104,752776
862,201901040752777,20190131,20190104,752777
863,201901040752781,20190701,20190104,752781
864,201901040752782,20190309,20190104,752782
865,201901040752783,20190521,20190104,752783
866,201901040752787,20190105,20190104,752787
867,201901040752791,20200304,20190104,752791
868,201901040752792,20190402,20190104,752792
869,201901040752795,20190105,20190104,752795
870,201901040752796,20200710,20190104,752796
871,201901040752798,20191220,20190104,752798
872,201901040752799,20190219,20190104,752799
873,201901040752802,20191023,20190104,752802
874,201901040752803,20190106,20190104,752803
875,201901040752807,20200722,20190104,752807
876,201901040752815,20190226,20190104,752815
877,201901040752816,20191224,20190104,752816
878,201901040752821,20190819,20190104,752821
879,201901040752833,20191111,20190104,752833
880,201901040752835,20200718,20190104,752835
881,201901040752836,20200212,20190104,752836
882,201901040752838,20190930,20190104,752838
883,201901040752839,20190120,20190104,752839
884,201901040752843,20190105,20190104,752843
885,201901040752845,20190720,20190104,752845
886,201901040752847,20190923,20190104,752847
887,201901040752848,20191022,20190104,752848
888,201901040752851,20190213,20190104,752851
889,201901040752857,20190207,20190104,752857
890,201901040752861,20191113,20190104,752861
891,201901040752866,20190213,20190104,752866
892,201901040752867,20200301,20190104,752867
893,201901040752869,20190124,20190104,752869
894,201901040752870,20200204,20190104,752870
895,201901040752879,20200520,20190104,752879
896,201901040752884,20200719,20190104,752884
897,201901040752888,20200412,20190104,752888
898,201901040752895,20200727,20190104,752895
899,201901050752872,20191221,20190105,752872
900,201901050752900,20190731,20190105,752900
901,201901050752906,20190613,20190105,752906
902,201901050752909,20190120,20190105,752909
903,201901050752912,20200519,20190105,752912
904,201901050752917,20190429,20190105,752917
905,201901050752921,20191030,20190105,752921
906,201901050752927,20191020,20190105,752927
907,201901050752935,20190823,20190105,752935
908,201901050752937,20190812,20190105,752937
909,201901050752940,20200724,20190105,752940
910,201901050752943,20190108,20190105,752943
911,201901050752945,20190413,20190105,752945
912,201901050752952,20190827,20190105,752952
913,201901050752954,20190712,20190105,752954
914,201901050752958,20190716,20190105,752958
915,201901050752959,20200203,20190105,752959
916,201901050752960,20190227,20190105,752960
917,201901050752964,20191011,20190105,752964
918,201901050752974,20190911,20190105,752974
919,201901050752975,20190815,20190105,752975
920,201901050752985,20190622,20190105,752985
921,201901050752991,20190512,20190105,752991
922,201901050752992,20200402,20190105,752992
923,201901050752996,20191220,20190105,752996
924,201901050752998,20190730,20190105,752998
925,201901050753001,20190301,20190105,753001
926,201901050753008,20191227,20190105,753008
927,201901050753010,20190105,20190105,753010
928,201901050753020,20190309,20190105,753020
929,201901050753031,20190612,20190105,753031
930,201901050753033,20191221,20190105,753033
931,201901050753036,20200408,20190105,753036
932,201901050753041,20191011,20190105,753041
933,201901050753048,20200112,20190105,753048
934,201901050753049,20190511,20190105,753049
935,201901050753057,20200721,20190105,753057
936,201901050753062,20190223,20190105,753062
937,201901050753064,20190419,20190105,753064
938,201901050753068,20190716,20190105,753068
939,201901050753081,20190419,20190105,753081
940,201901050753084,20200506,20190105,753084
941,201901050753089,20190601,20190105,753089
942,201901050753091,20190612,20190105,753091
943,201901050753094,20200218,20190105,753094
944,201901050753095,20190620,20190105,753095
945,201901050753097,20190730,20190105,753097
946,201901050753102,20200420,20190105,753102
947,201901050753107,20200703,20190105,753107
948,201901050753109,20190621,20190105,753109
949,201901050753126,20190124,20190105,753126
950,201901050753130,20190808,20190105,753130
951,201901050753131,20200102,20190105,753131
952,201901050753133,20190614,20190105,753133
953,201901050753137,20190501,20190105,753137
954,201901050753138,20200529,20190105,753138
955,201901050753143,20190105,20190105,753143
956,201901050753145,20200214,20190105,753145
957,201901050753149,20200220,20190105,753149
958,201901050753150,20200130,20190105,753150
959,201901050753156,20200411,20190105,753156
960,201901050753158,20200303,20190105,753158
961,201901050753160,20190105,20190105,753160
962,201901050753162,20190508,20190105,753162
963,201901050753163,20190520,20190105,753163
964,201901050753172,20200703,20190105,753172
965,201901050753174,20200720,20190105,753174
966,201901050753175,20190906,20190105,753175
967,201901050753177,20190129,20190105,753177
968,201901050753179,20190128,20190105,753179
969,201901050753183,20200620,20190105,753183
970,201901050753189,20190105,20190105,753189
971,201901050753192,20190910,20190105,753192
972,201901050753196,20190208,20190105,753196
973,201901050753197,20190105,20190105,753197
974,201901050753200,20200222,20190105,753200
975,201901050753204,20190120,20190105,753204
976,201901050753215,20190410,20190105,753215
977,201901050753231,20190827,20190105,753231
978,201901050753235,20190704,20190105,753235
979,201901050753238,20191007,20190105,753238
980,201901050753243,20190826,20190105,753243
981,201901050753244,20190620,20190105,753244
982,201901050753245,20190605,20190105,753245
983,201901050753252,20200323,20190105,753252
984,201901050753253,20190816,20190105,753253
985,201901050753259,20191027,20190105,753259
986,201901050753262,20190312,20190105,753262
987,201901050753265,20191031,20190105,753265
988,201901050753266,20190529,20190105,753266
989,201901050753268,20190218,20190105,753268
990,201901050753275,20200611,20190105,753275
991,201901050753276,20191115,20190105,753276
992,201901050753280,20200306,20190105,753280
993,201901050753281,20190319,20190105,753281
994,201901050753283,20200515,20190105,753283
995,201901050753291,20200331,20190105,753291
996,201901050753292,20190106,20190105,753292
997,201901050753298,20190106,20190105,753298
998,201901050753300,20190522,20190105,753300
999,201901050753304,20200708,20190105,753304
1000,201901050753309,20190514,20190105,753309
